        ROUTINE IMPLEMENTATION |  BUF SIZE B |      RT MIN ns |      RT MED ns |      RT MAX ns |      RT AVG ns |     RT STDEV % |   BW AVG GiB/s | BW STDEV GiB/s |     SPEEDUP
         strcmp (Arm OR 23.01) |          60 |          9.585 |          9.901 |         10.152 |          9.892 |          1.190 |          5.650 |          0.068 |
             strcmp (LI-PaRAD) |          60 |          6.160 |          6.215 |          6.338 |          6.218 |          0.703 |          8.987 |          0.063 |     +59.07%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
         strcmp (Arm OR 23.01) |          61 |          9.649 |          9.943 |         10.134 |          9.931 |          1.011 |          5.721 |          0.058 |
             strcmp (LI-PaRAD) |          61 |          6.159 |          6.164 |          6.173 |          6.164 |          0.034 |          9.217 |          0.003 |     +61.12%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
         strcmp (Arm OR 23.01) |          62 |          9.622 |          9.887 |         10.225 |          9.882 |          1.046 |          5.844 |          0.061 |
             strcmp (LI-PaRAD) |          62 |          6.162 |          6.220 |          6.338 |          6.223 |          0.751 |          9.279 |          0.069 |     +58.78%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
         strcmp (Arm OR 23.01) |          63 |          9.585 |          9.918 |         10.106 |          9.915 |          1.013 |          5.918 |          0.060 |
             strcmp (LI-PaRAD) |          63 |          6.159 |          6.163 |          6.167 |          6.163 |          0.026 |          9.520 |          0.003 |     +60.87%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
         strcmp (Arm OR 23.01) |          64 |         13.915 |         14.056 |         14.368 |         14.060 |          0.555 |          4.240 |          0.023 |
             strcmp (LI-PaRAD) |          64 |          7.958 |          7.961 |          7.968 |          7.961 |          0.012 |          7.487 |          0.001 |     +76.60%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
         strcmp (Arm OR 23.01) |          65 |         13.911 |         14.045 |         14.281 |         14.056 |          0.527 |          4.307 |          0.023 |
             strcmp (LI-PaRAD) |          65 |          7.959 |          7.961 |          7.965 |          7.961 |          0.009 |          7.604 |          0.001 |     +76.55%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
         strcmp (Arm OR 23.01) |          66 |         13.916 |         14.043 |         14.240 |         14.050 |          0.524 |          4.375 |          0.023 |
             strcmp (LI-PaRAD) |          66 |          7.958 |          7.961 |          7.965 |          7.961 |          0.009 |          7.721 |          0.001 |     +76.48%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
         strcmp (Arm OR 23.01) |          67 |         13.915 |         14.030 |         14.273 |         14.033 |          0.562 |          4.447 |          0.025 |
             strcmp (LI-PaRAD) |          67 |          7.957 |          7.961 |          7.965 |          7.961 |          0.010 |          7.838 |          0.001 |     +76.26%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
         strcmp (Arm OR 23.01) |          68 |         13.913 |         14.024 |         14.202 |         14.019 |          0.484 |          4.518 |          0.022 |
             strcmp (LI-PaRAD) |          68 |          7.957 |          7.961 |          7.965 |          7.961 |          0.013 |          7.955 |          0.001 |     +76.09%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
         strcmp (Arm OR 23.01) |          69 |         13.915 |         14.039 |         14.211 |         14.038 |          0.525 |          4.578 |          0.024 |
             strcmp (LI-PaRAD) |          69 |          7.960 |          7.961 |          7.967 |          7.962 |          0.011 |          8.071 |          0.001 |     +76.32%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
         strcmp (Arm OR 23.01) |          70 |         13.912 |         14.047 |         14.261 |         14.050 |          0.526 |          4.640 |          0.024 |
             strcmp (LI-PaRAD) |          70 |          7.958 |          7.961 |          7.985 |          7.962 |          0.031 |          8.188 |          0.003 |     +76.47%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
         strcmp (Arm OR 23.01) |          71 |         13.913 |         14.049 |         14.252 |         14.053 |          0.568 |          4.705 |          0.027 |
             strcmp (LI-PaRAD) |          71 |          7.958 |          7.961 |          7.963 |          7.961 |          0.007 |          8.306 |          0.001 |     +76.52%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
         strcmp (Arm OR 23.01) |          72 |         14.792 |         15.103 |         15.407 |         15.099 |          0.800 |          4.441 |          0.036 |
             strcmp (LI-PaRAD) |          72 |          7.957 |          7.961 |          8.002 |          7.962 |          0.052 |          8.422 |          0.004 |     +89.64%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
         strcmp (Arm OR 23.01) |          73 |         14.153 |         14.160 |         14.322 |         14.176 |          0.275 |          4.796 |          0.013 |
             strcmp (LI-PaRAD) |          73 |          7.957 |          7.961 |          7.969 |          7.961 |          0.012 |          8.540 |          0.001 |     +78.06%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
         strcmp (Arm OR 23.01) |          74 |         14.804 |         15.167 |         15.410 |         15.152 |          0.841 |          4.549 |          0.038 |
             strcmp (LI-PaRAD) |          74 |          7.958 |          7.961 |          7.967 |          7.961 |          0.011 |          8.657 |          0.001 |     +90.33%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
         strcmp (Arm OR 23.01) |          75 |         14.154 |         14.167 |         14.311 |         14.174 |          0.212 |          4.928 |          0.010 |
             strcmp (LI-PaRAD) |          75 |          7.957 |          7.961 |          7.963 |          7.961 |          0.010 |          8.774 |          0.001 |     +78.03%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
         strcmp (Arm OR 23.01) |          76 |         14.789 |         15.147 |         15.410 |         15.139 |          0.858 |          4.676 |          0.040 |
             strcmp (LI-PaRAD) |          76 |          7.958 |          7.961 |          7.967 |          7.961 |          0.012 |          8.891 |          0.001 |     +90.15%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
         strcmp (Arm OR 23.01) |          77 |         14.152 |         14.165 |         14.299 |         14.172 |          0.185 |          5.060 |          0.009 |
             strcmp (LI-PaRAD) |          77 |          7.957 |          7.961 |          7.987 |          7.962 |          0.034 |          9.007 |          0.003 |     +78.00%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
         strcmp (Arm OR 23.01) |          78 |         14.882 |         15.130 |         15.350 |         15.135 |          0.764 |          4.800 |          0.037 |
             strcmp (LI-PaRAD) |          78 |          7.959 |          7.961 |          7.965 |          7.961 |          0.010 |          9.124 |          0.001 |     +90.10%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
         strcmp (Arm OR 23.01) |          79 |         14.153 |         14.161 |         14.327 |         14.170 |          0.194 |          5.192 |          0.010 |
             strcmp (LI-PaRAD) |          79 |          7.958 |          7.961 |          7.969 |          7.961 |          0.013 |          9.241 |          0.001 |     +77.98%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
         strcmp (Arm OR 23.01) |          80 |         14.844 |         15.109 |         15.419 |         15.113 |          0.815 |          4.930 |          0.040 |
             strcmp (LI-PaRAD) |          80 |          7.958 |          7.961 |          7.964 |          7.961 |          0.008 |          9.359 |          0.001 |     +89.83%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
         strcmp (Arm OR 23.01) |          81 |         14.154 |         14.168 |         14.313 |         14.179 |          0.235 |          5.321 |          0.012 |
             strcmp (LI-PaRAD) |          81 |          7.957 |          7.961 |          7.968 |          7.962 |          0.013 |          9.475 |          0.001 |     +78.09%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
         strcmp (Arm OR 23.01) |          82 |         14.771 |         15.162 |         15.449 |         15.150 |          0.858 |          5.041 |          0.043 |
             strcmp (LI-PaRAD) |          82 |          7.958 |          7.961 |          7.975 |          7.961 |          0.019 |          9.592 |          0.002 |     +90.29%
