ROUTINE IMPLEMENTATION|BUF SIZE B|RT MIN ns|RT MED ns|RT MAX ns|RT AVG ns|RT STDEV %|BW AVG GiB/s|BW STDEV GiB/s
strcmp (GNU libc 2.39)|60|7.204|7.221|23.224|14.462|55.15|5.32|2.668
strcmp (LI-PaRAD)|61|6.159|6.2|22.219|12.359|63.355|6.633|3.245
strcmp (Arm OR 23.01)|61|9.709|25.893|26.186|19.923|39.221|3.522|1.726
strcmp (GNU libc 2.39)|61|7.179|7.217|23.231|14.262|55.561|5.469|2.703
strcmp (LI-PaRAD)|62|6.19|6.337|22.339|12.586|62.135|6.574|3.231
strcmp (Arm OR 23.01)|62|9.591|25.742|26.085|19.494|40.337|3.676|1.789
strcmp (GNU libc 2.39)|62|7.2|7.218|23.225|14.501|55.233|5.492|2.762
strcmp (LI-PaRAD)|63|6.162|6.199|22.211|12.359|63.334|6.848|3.35
strcmp (Arm OR 23.01)|63|9.74|25.889|26.079|19.949|38.723|3.617|1.766
strcmp (GNU libc 2.39)|63|7.207|7.217|23.229|14.342|54.892|5.602|2.786
strcmp (LI-PaRAD)|64|7.959|23.959|24.003|15.885|50.617|5.011|2.511
strcmp (Arm OR 23.01)|64|13.915|30.136|45.988|28.401|19.365|2.237|0.735
strcmp (GNU libc 2.39)|64|7.909|19.936|27.931|15.853|50.843|5.029|2.524
strcmp (LI-PaRAD)|65|7.962|23.961|23.968|16.043|50.11|5.038|2.55
strcmp (Arm OR 23.01)|65|13.999|30.134|30.384|28.252|18.423|2.277|0.738
strcmp (GNU libc 2.39)|65|7.898|11.941|39.93|15.897|52.365|5.119|2.562
strcmp (LI-PaRAD)|66|7.962|23.958|23.968|15.884|50.611|5.167|2.589
strcmp (Arm OR 23.01)|66|14.024|30.121|30.364|28.235|18.439|2.314|0.752
strcmp (GNU libc 2.39)|66|7.924|23.917|23.948|16.013|50.203|5.132|2.602
strcmp (LI-PaRAD)|67|7.959|23.962|23.967|16.043|50.118|5.194|2.629
strcmp (Arm OR 23.01)|67|14.045|30.147|30.388|28.256|18.423|2.347|0.761
strcmp (GNU libc 2.39)|67|7.905|23.914|23.959|16.014|50.209|5.21|2.642
strcmp (LI-PaRAD)|68|7.96|23.959|23.967|15.885|50.616|5.324|2.668
strcmp (Arm OR 23.01)|68|14.086|30.169|30.381|28.277|18.389|2.38|0.769
strcmp (GNU libc 2.39)|68|7.9|23.921|23.951|15.854|50.724|5.342|2.683
strcmp (LI-PaRAD)|69|7.959|23.962|23.969|16.043|50.117|5.349|2.708
strcmp (Arm OR 23.01)|69|13.968|30.162|30.424|28.274|18.468|2.417|0.787
strcmp (GNU libc 2.39)|69|7.919|19.939|23.951|15.778|50.577|5.429|2.711
strcmp (LI-PaRAD)|70|7.96|15.967|23.992|15.766|50.538|5.499|2.731
strcmp (Arm OR 23.01)|70|13.981|30.15|34.296|28.378|17.786|2.432|0.766
strcmp (GNU libc 2.39)|70|7.893|15.949|23.949|15.775|50.706|5.512|2.75
strcmp (LI-PaRAD)|71|7.958|23.962|39.968|16.202|51.531|5.493|2.798
strcmp (Arm OR 23.01)|71|14.115|30.134|30.424|28.26|18.339|2.485|0.799
strcmp (GNU libc 2.39)|71|7.906|23.914|23.953|15.856|50.702|5.575|2.799
strcmp (LI-PaRAD)|72|7.957|23.962|23.979|15.884|50.622|5.638|2.826
strcmp (Arm OR 23.01)|72|15.064|31.132|47.024|30.183|14.605|2.304|0.584
strcmp (GNU libc 2.39)|72|8.708|24.728|24.78|17.447|45.902|4.973|2.486
strcmp (LI-PaRAD)|73|7.961|23.962|23.969|15.885|50.61|5.715|2.864
strcmp (Arm OR 23.01)|73|14.197|30.202|30.35|28.479|17.579|2.525|0.791
