ROUTINE IMPLEMENTATION|BUF SIZE B|RT MIN ns|RT MED ns|RT MAX ns|RT AVG ns|RT STDEV %|BW AVG GiB/s|BW STDEV GiB/s
strncmp (GNU libc 2.39)|99|32.153|32.218|48.246|32.378|4.926|2.852|0.095
strncmp (LI-PaRAD)|100|13.865|29.87|29.876|27.811|19.365|3.581|1.211
strncmp (Arm OR 23.01)|100|37.185|37.191|57.192|42.418|17.831|2.258|0.355
strncmp (GNU libc 2.39)|100|32.279|32.31|48.302|32.468|4.901|2.873|0.095
strncmp (LI-PaRAD)|101|13.918|29.985|30.064|27.932|19.292|3.598|1.209
strncmp (Arm OR 23.01)|101|37.605|37.697|53.754|43.378|17.764|2.231|0.358
strncmp (GNU libc 2.39)|101|32.171|32.226|48.206|32.383|4.911|2.909|0.096
strncmp (LI-PaRAD)|102|13.866|29.87|29.875|27.652|20.097|3.689|1.274
strncmp (Arm OR 23.01)|102|37.185|37.192|53.195|42.418|17.781|2.303|0.362
strncmp (GNU libc 2.39)|102|32.265|32.313|48.326|32.628|6.866|2.921|0.136
strncmp (LI-PaRAD)|103|13.891|29.98|38.001|28.165|18.803|3.628|1.196
strncmp (Arm OR 23.01)|103|29.659|37.699|65.682|43.261|18.499|2.287|0.38
strncmp (GNU libc 2.39)|103|16.2|32.22|48.255|32.535|9.801|2.977|0.341
strncmp (LI-PaRAD)|104|13.918|29.984|30.05|28.042|18.56|3.675|1.202
strncmp (Arm OR 23.01)|104|37.256|37.42|53.518|42.692|17.643|2.333|0.366
strncmp (GNU libc 2.39)|104|32.349|32.45|48.47|32.916|8.294|2.956|0.168
strncmp (LI-PaRAD)|105|13.979|29.982|30.065|27.929|19.247|3.74|1.251
strncmp (Arm OR 23.01)|105|37.262|37.428|53.53|42.771|17.773|2.352|0.372
strncmp (GNU libc 2.39)|105|33.386|33.411|49.44|34.837|13.155|2.842|0.271
strncmp (LI-PaRAD)|106|13.918|29.978|30.051|27.922|19.296|3.778|1.27
strncmp (Arm OR 23.01)|106|37.246|37.434|53.52|42.775|17.765|2.374|0.376
strncmp (GNU libc 2.39)|106|33.375|33.411|49.428|34.835|13.153|2.87|0.274
strncmp (LI-PaRAD)|107|13.913|29.985|33.983|27.965|19.372|3.809|1.283
strncmp (Arm OR 23.01)|107|33.359|37.449|53.533|42.742|17.86|2.399|0.383
strncmp (GNU libc 2.39)|107|33.375|33.409|49.425|34.834|13.151|2.897|0.277
strncmp (LI-PaRAD)|108|13.945|29.981|30.064|27.928|19.273|3.848|1.29
strncmp (Arm OR 23.01)|108|37.285|37.45|53.473|42.932|17.797|2.411|0.385
strncmp (GNU libc 2.39)|108|33.376|33.41|49.43|34.834|13.153|2.924|0.279
strncmp (LI-PaRAD)|109|13.962|29.987|30.05|27.932|19.26|3.882|1.3
strncmp (Arm OR 23.01)|109|33.341|37.432|53.518|42.77|17.834|2.442|0.39
strncmp (GNU libc 2.39)|109|33.367|33.406|49.418|34.672|12.523|2.961|0.267
strncmp (LI-PaRAD)|110|13.894|29.98|30.062|27.925|19.29|3.92|1.317
strncmp (Arm OR 23.01)|110|37.26|37.447|53.534|42.774|17.751|2.464|0.39
strncmp (GNU libc 2.39)|110|33.385|33.443|49.49|34.871|13.138|2.975|0.284
strncmp (LI-PaRAD)|111|13.956|29.988|30.054|28.092|18.499|3.914|1.279
strncmp (Arm OR 23.01)|111|37.218|37.431|53.55|42.781|17.782|2.486|0.394
strncmp (GNU libc 2.39)|111|33.362|33.46|49.504|35.009|13.417|2.992|0.295
strncmp (LI-PaRAD)|112|13.947|29.985|30.052|27.927|19.284|3.991|1.339
strncmp (Arm OR 23.01)|112|37.211|37.432|53.539|42.784|17.784|2.508|0.397
strncmp (GNU libc 2.39)|112|21.516|33.507|49.605|34.811|13.71|3.041|0.341
strncmp (LI-PaRAD)|113|13.955|29.975|30.054|27.921|19.279|4.027|1.351
strncmp (Arm OR 23.01)|113|37.248|37.443|53.529|42.78|17.758|2.53|0.4
strncmp (GNU libc 2.39)|113|22.712|34.813|51.085|37.478|16.695|2.873|0.404
strncmp (LI-PaRAD)|114|13.959|29.986|30.053|27.93|19.283|4.062|1.363
strncmp (Arm OR 23.01)|114|37.296|37.444|53.494|42.945|17.809|2.544|0.407
strncmp (GNU libc 2.39)|114|34.673|34.869|51.085|37.52|16.007|2.887|0.36
strncmp (LI-PaRAD)|115|13.92|29.974|30.058|27.922|19.292|4.099|1.377
strncmp (Arm OR 23.01)|115|37.284|37.438|53.504|42.777|17.759|2.575|0.408
strncmp (GNU libc 2.39)|115|30.77|34.861|51.002|37.647|16.282|2.905|0.375
strncmp (LI-PaRAD)|116|13.938|29.987|30.063|27.934|19.288|4.132|1.388
strncmp (Arm OR 23.01)|116|37.262|37.427|53.464|42.769|17.774|2.598|0.412
strncmp (GNU libc 2.39)|116|26.708|34.864|62.705|37.684|17.332|2.935|0.398
strncmp (LI-PaRAD)|117|13.942|29.978|30.065|28.082|18.526|4.128|1.352
strncmp (Arm OR 23.01)|117|37.241|37.443|53.491|42.78|17.759|2.62|0.415
strncmp (GNU libc 2.39)|117|34.661|34.862|51.084|37.78|16.49|2.947|0.385
strncmp (LI-PaRAD)|118|13.921|29.977|30.056|27.925|19.283|4.205|1.411
strncmp (Arm OR 23.01)|118|37.247|37.431|53.513|42.771|17.752|2.643|0.418
strncmp (GNU libc 2.39)|118|18.869|34.865|51.069|37.789|18.042|2.996|0.522
strncmp (LI-PaRAD)|119|13.96|29.982|30.042|28.082|18.511|4.198|1.373
strncmp (Arm OR 23.01)|119|29.448|37.441|65.386|42.624|18.612|2.681|0.442
strncmp (GNU libc 2.39)|119|22.893|34.848|62.889|37.66|18.263|3.02|0.438
strncmp (LI-PaRAD)|120|13.927|29.988|30.053|27.929|19.289|4.276|1.436
strncmp (Arm OR 23.01)|120|37.202|37.254|53.286|42.467|17.755|2.706|0.425
strncmp (GNU libc 2.39)|120|22.42|34.534|50.617|37.012|16.17|3.085|0.42
strncmp (LI-PaRAD)|121|13.482|29.558|29.776|27.045|21.691|4.52|1.645
strncmp (Arm OR 23.01)|121|37.206|37.257|53.273|42.627|17.823|2.72|0.432
strncmp (GNU libc 2.39)|121|35.618|35.756|51.88|39.371|16.953|2.931|0.408
strncmp (LI-PaRAD)|122|13.942|29.989|30.051|27.928|19.283|4.347|1.459
strncmp (Arm OR 23.01)|122|37.207|37.255|53.268|42.631|17.828|2.742|0.435
strncmp (GNU libc 2.39)|122|24.131|36.285|52.646|40.32|17.956|2.899|0.462
strncmp (LI-PaRAD)|123|13.487|29.569|29.731|27.207|21.019|4.55|1.63
strncmp (Arm OR 23.01)|123|37.207|37.261|53.3|42.471|17.755|2.774|0.436
strncmp (GNU libc 2.39)|123|23.807|35.759|63.846|39.657|18.637|2.974|0.474
strncmp (LI-PaRAD)|124|13.948|29.985|30.058|27.932|19.266|4.417|1.48
strncmp (Arm OR 23.01)|124|37.212|37.252|53.296|42.472|17.764|2.796|0.439
strncmp (GNU libc 2.39)|124|35.608|36.077|52.404|39.923|17.284|2.966|0.427
strncmp (LI-PaRAD)|125|13.532|29.577|29.733|27.219|21.001|4.621|1.653
strncmp (Arm OR 23.01)|125|37.204|37.257|53.288|42.474|17.76|2.819|0.443
strncmp (GNU libc 2.39)|125|23.645|35.653|51.709|39.292|17.7|3.044|0.469
strncmp (LI-PaRAD)|126|13.94|29.979|37.922|27.926|19.596|4.493|1.51
strncmp (Arm OR 23.01)|126|37.212|37.253|53.298|42.472|17.766|2.841|0.447
strncmp (GNU libc 2.39)|126|35.431|35.48|63.488|39.089|17.644|3.077|0.433
strncmp (LI-PaRAD)|127|13.488|29.556|29.813|27.208|21.023|4.698|1.684
strncmp (Arm OR 23.01)|127|37.209|37.254|53.283|42.47|17.756|2.864|0.45
strncmp (GNU libc 2.39)|127|35.546|35.594|63.59|39.079|17.344|3.1|0.427
strncmp (LI-PaRAD)|128|13.94|29.976|30.062|25.582|27.977|5.221|2.027
strncmp (Arm OR 23.01)|128|37.208|37.257|53.265|42.469|17.75|2.887|0.453
strncmp (GNU libc 2.39)|128|24.429|35.489|64.189|39.287|18.428|3.121|0.482
