ROUTINE IMPLEMENTATION|BUF SIZE B|RT MIN ns|RT MED ns|RT MAX ns|RT AVG ns|RT STDEV %|BW AVG GiB/s|BW STDEV GiB/s
strlen (Arm OR 23.01)|62|8.088|24.09|24.097|16.131|49.659|4.748|2.377
strlen (GNU libc 2.39)|62|3.734|3.744|19.758|7.347|90.956|12.589|5.257
strlen (LI-PaRAD)|63|2.993|3.139|19.307|6.272|102.363|15.808|6.381
strlen (Arm OR 23.01)|63|8.089|20.094|24.1|16.092|49.593|4.829|2.411
strlen (GNU libc 2.39)|63|3.733|3.744|19.778|7.466|90.074|12.673|5.409
strlen (LI-PaRAD)|64|3.464|3.646|19.82|7.265|93.254|13.47|5.714
strlen (Arm OR 23.01)|64|11.01|27.093|31.094|22.222|33.643|3.168|1.463
strlen (GNU libc 2.39)|64|3.989|4.127|20.144|8.229|85.418|11.531|5.07
strlen (LI-PaRAD)|65|3.464|3.672|19.815|7.119|93.552|13.752|5.678
strlen (Arm OR 23.01)|65|10.904|27.095|27.18|22.388|32.795|3.181|1.469
strlen (GNU libc 2.39)|65|4.033|4.125|20.144|8.068|85.976|11.831|5.084
strlen (LI-PaRAD)|66|3.464|3.677|19.819|7.272|92.965|13.841|5.866
strlen (Arm OR 23.01)|66|11.007|27.095|27.18|22.383|32.839|3.233|1.496
strlen (GNU libc 2.39)|66|4.061|4.129|20.141|8.073|85.854|11.991|5.149
strlen (LI-PaRAD)|67|3.464|3.666|19.818|7.25|93.15|14.12|5.993
strlen (Arm OR 23.01)|67|11.007|27.094|27.18|22.182|33.352|3.318|1.529
strlen (GNU libc 2.39)|67|4.011|4.128|20.151|8.234|85.396|12.06|5.301
strlen (LI-PaRAD)|68|3.464|3.676|19.818|7.434|92.441|14.127|6.14
strlen (Arm OR 23.01)|68|11.007|27.093|27.18|22.101|33.381|3.378|1.552
strlen (GNU libc 2.39)|68|4.041|4.126|20.152|8.112|85.409|12.295|5.326
strlen (LI-PaRAD)|69|3.464|3.67|19.82|7.265|92.891|14.472|6.131
strlen (Arm OR 23.01)|69|11.005|27.093|39.106|22.301|33.978|3.411|1.583
strlen (GNU libc 2.39)|69|4.03|4.13|20.139|8.231|85.358|12.42|5.458
strlen (LI-PaRAD)|70|3.464|3.668|19.819|7.276|92.833|14.651|6.206
strlen (Arm OR 23.01)|70|11.005|27.092|27.179|22.22|33.356|3.462|1.599
strlen (GNU libc 2.39)|70|4.046|4.128|24.116|8.311|86.359|12.58|5.55
strlen (LI-PaRAD)|71|3.464|3.676|19.819|7.269|92.789|14.866|6.292
strlen (Arm OR 23.01)|71|11.01|27.094|27.18|22.026|33.857|3.549|1.632
strlen (GNU libc 2.39)|71|4.049|4.127|20.143|8.233|85.385|12.78|5.618
strlen (LI-PaRAD)|72|3.85|3.855|19.919|7.666|89.295|14.034|5.981
strlen (Arm OR 23.01)|72|10.61|26.7|42.722|21.657|36.45|3.727|1.772
strlen (GNU libc 2.39)|72|4.207|4.224|20.233|8.499|83.734|12.524|5.59
strlen (LI-PaRAD)|73|3.849|3.855|19.939|7.627|88.939|14.234|6.047
strlen (Arm OR 23.01)|73|10.429|26.689|26.792|21.454|35.027|3.787|1.783
strlen (GNU libc 2.39)|73|4.212|4.223|20.237|8.222|84.266|12.872|5.537
strlen (LI-PaRAD)|74|3.849|3.86|19.937|7.789|88.391|14.282|6.214
strlen (Arm OR 23.01)|74|10.604|26.701|26.794|21.46|35.043|3.839|1.809
strlen (GNU libc 2.39)|74|4.204|4.223|20.233|8.341|84.315|13.003|5.678
strlen (LI-PaRAD)|75|3.849|3.855|19.9|7.665|89.298|14.622|6.232
strlen (Arm OR 23.01)|75|10.565|26.7|26.793|21.504|35.055|3.885|1.835
strlen (GNU libc 2.39)|75|4.206|4.223|20.231|8.221|84.287|13.23|5.691
strlen (LI-PaRAD)|76|3.849|3.865|19.935|7.672|89.174|14.786|6.298
strlen (Arm OR 23.01)|76|10.553|26.694|26.793|21.497|35.041|3.937|1.859
strlen (GNU libc 2.39)|76|4.209|4.223|20.236|8.5|83.741|13.22|5.901
strlen (LI-PaRAD)|77|3.849|3.856|23.942|7.867|89.252|14.844|6.491
strlen (Arm OR 23.01)|77|10.56|26.701|26.797|21.499|35.029|3.988|1.882
strlen (GNU libc 2.39)|77|4.208|4.223|20.236|8.341|84.298|13.527|5.906
strlen (LI-PaRAD)|78|3.849|3.859|19.9|7.827|88.618|15.035|6.559
strlen (Arm OR 23.01)|78|10.621|26.701|26.795|21.304|35.568|4.086|1.92
strlen (GNU libc 2.39)|78|4.2|4.223|20.232|8.38|83.768|13.623|5.994
strlen (LI-PaRAD)|79|3.849|3.864|23.853|7.711|89.799|15.366|6.56
strlen (Arm OR 23.01)|79|10.614|26.701|34.723|21.462|35.454|4.104|1.933
strlen (GNU libc 2.39)|79|4.205|4.223|24.215|8.34|84.576|13.883|6.056
strlen (LI-PaRAD)|80|3.849|3.87|19.876|7.824|88.649|15.431|6.733
strlen (Arm OR 23.01)|80|10.619|26.678|34.73|21.426|35.404|4.158|1.95
strlen (GNU libc 2.39)|80|4.523|4.621|24.619|9.245|79.666|12.575|5.731
strlen (LI-PaRAD)|81|3.849|3.857|19.904|7.789|88.32|15.621|6.795
strlen (Arm OR 23.01)|81|10.569|26.693|26.794|21.349|35.551|4.235|1.993
