        ROUTINE IMPLEMENTATION |  BUF SIZE B |      RT MIN ns |      RT MED ns |      RT MAX ns |      RT AVG ns |     RT STDEV % |   BW AVG GiB/s | BW STDEV GiB/s |     SPEEDUP
             memcpy (LI-PaRAD) |          65 |          3.464 |          3.467 |          3.470 |          3.467 |          0.053 |         17.460 |          0.009 |      +0.64%
         memcpy (Arm OR 23.01) |          66 |          3.443 |          3.480 |          3.675 |          3.481 |          0.762 |         17.657 |          0.131 |
             memcpy (LI-PaRAD) |          66 |          3.464 |          3.467 |          3.470 |          3.467 |          0.057 |         17.728 |          0.010 |      +0.41%
         memcpy (Arm OR 23.01) |          67 |          3.433 |          3.485 |          3.518 |          3.482 |          0.658 |         17.922 |          0.118 |
             memcpy (LI-PaRAD) |          67 |          3.464 |          3.467 |          3.652 |          3.469 |          0.533 |         17.988 |          0.091 |      +0.37%
         memcpy (Arm OR 23.01) |          68 |          3.698 |          3.789 |          4.045 |          3.806 |          2.046 |         16.645 |          0.336 |
             memcpy (LI-PaRAD) |          68 |          3.464 |          3.467 |          3.471 |          3.467 |          0.056 |         18.265 |          0.010 |      +9.78%
         memcpy (Arm OR 23.01) |          69 |          3.438 |          3.487 |          3.682 |          3.485 |          0.821 |         18.441 |          0.148 |
             memcpy (LI-PaRAD) |          69 |          3.464 |          3.467 |          3.471 |          3.467 |          0.054 |         18.535 |          0.010 |      +0.52%
         memcpy (Arm OR 23.01) |          70 |          3.443 |          3.482 |          3.517 |          3.483 |          0.583 |         18.716 |          0.109 |
             memcpy (LI-PaRAD) |          70 |          3.463 |          3.467 |          3.651 |          3.469 |          0.531 |         18.794 |          0.095 |      +0.42%
         memcpy (Arm OR 23.01) |          71 |          3.438 |          3.485 |          3.516 |          3.483 |          0.610 |         18.985 |          0.116 |
             memcpy (LI-PaRAD) |          71 |          3.464 |          3.467 |          3.663 |          3.469 |          0.567 |         19.061 |          0.102 |      +0.40%
         memcpy (Arm OR 23.01) |          72 |          3.727 |          3.847 |          4.044 |          3.859 |          1.981 |         17.382 |          0.342 |
             memcpy (LI-PaRAD) |          72 |          3.464 |          3.467 |          3.471 |          3.467 |          0.055 |         19.340 |          0.011 |     +11.30%
         memcpy (Arm OR 23.01) |          73 |          3.480 |          3.515 |          3.685 |          3.516 |          0.621 |         19.335 |          0.117 |
             memcpy (LI-PaRAD) |          73 |          3.464 |          3.467 |          3.471 |          3.467 |          0.053 |         19.609 |          0.010 |      +1.42%
         memcpy (Arm OR 23.01) |          74 |          3.445 |          3.483 |          3.502 |          3.481 |          0.327 |         19.799 |          0.065 |
             memcpy (LI-PaRAD) |          74 |          3.463 |          3.467 |          3.659 |          3.469 |          0.553 |         19.868 |          0.104 |      +0.34%
         memcpy (Arm OR 23.01) |          75 |          3.549 |          3.574 |          3.600 |          3.573 |          0.251 |         19.552 |          0.049 |
             memcpy (LI-PaRAD) |          75 |          3.464 |          3.467 |          3.470 |          3.467 |          0.053 |         20.146 |          0.011 |      +3.04%
         memcpy (Arm OR 23.01) |          76 |          3.734 |          3.839 |          4.030 |          3.846 |          1.646 |         18.409 |          0.299 |
             memcpy (LI-PaRAD) |          76 |          3.464 |          3.467 |          3.473 |          3.467 |          0.060 |         20.414 |          0.012 |     +10.92%
         memcpy (Arm OR 23.01) |          77 |          3.472 |          3.510 |          3.550 |          3.511 |          0.421 |         20.428 |          0.086 |
             memcpy (LI-PaRAD) |          77 |          3.464 |          3.467 |          3.654 |          3.469 |          0.539 |         20.672 |          0.106 |      +1.20%
         memcpy (Arm OR 23.01) |          78 |          3.508 |          3.547 |          3.602 |          3.550 |          0.545 |         20.463 |          0.111 |
             memcpy (LI-PaRAD) |          78 |          3.464 |          3.467 |          3.651 |          3.469 |          0.531 |         20.940 |          0.106 |      +2.33%
         memcpy (Arm OR 23.01) |          79 |          3.549 |          3.574 |          3.593 |          3.572 |          0.260 |         20.595 |          0.054 |
             memcpy (LI-PaRAD) |          79 |          3.464 |          3.467 |          3.470 |          3.467 |          0.053 |         21.221 |          0.011 |      +3.04%
         memcpy (Arm OR 23.01) |          80 |          3.175 |          3.198 |          3.390 |          3.198 |          0.671 |         23.296 |          0.149 |
             memcpy (LI-PaRAD) |          80 |          3.464 |          3.467 |          3.471 |          3.467 |          0.053 |         21.489 |          0.011 |      -7.75%
         memcpy (Arm OR 23.01) |          81 |          3.346 |          3.358 |          3.384 |          3.359 |          0.212 |         22.457 |          0.048 |
             memcpy (LI-PaRAD) |          81 |          3.464 |          3.467 |          3.661 |          3.469 |          0.558 |         21.745 |          0.115 |      -3.17%
         memcpy (Arm OR 23.01) |          82 |          5.194 |          5.707 |          6.838 |          5.723 |          4.699 |         13.372 |          0.610 |
             memcpy (LI-PaRAD) |          82 |          3.464 |          3.467 |          3.657 |          3.469 |          0.546 |         22.013 |          0.114 |     +64.97%
         memcpy (Arm OR 23.01) |          83 |          3.326 |          3.334 |          3.342 |          3.334 |          0.093 |         23.183 |          0.022 |
             memcpy (LI-PaRAD) |          83 |          3.464 |          3.467 |          3.471 |          3.467 |          0.057 |         22.295 |          0.013 |      -3.83%
         memcpy (Arm OR 23.01) |          84 |          3.327 |          3.339 |          3.530 |          3.342 |          0.592 |         23.409 |          0.132 |
             memcpy (LI-PaRAD) |          84 |          3.464 |          3.467 |          3.470 |          3.467 |          0.052 |         22.564 |          0.012 |      -3.61%
         memcpy (Arm OR 23.01) |          85 |          3.348 |          3.360 |          3.383 |          3.363 |          0.272 |         23.539 |          0.064 |
             memcpy (LI-PaRAD) |          85 |          3.464 |          3.467 |          3.652 |          3.469 |          0.533 |         22.821 |          0.116 |      -3.05%
         memcpy (Arm OR 23.01) |          86 |          3.299 |          3.307 |          3.313 |          3.307 |          0.096 |         24.222 |          0.023 |
             memcpy (LI-PaRAD) |          86 |          3.464 |          3.467 |          3.470 |          3.467 |          0.053 |         23.101 |          0.012 |      -4.63%
         memcpy (Arm OR 23.01) |          87 |          3.328 |          3.335 |          3.530 |          3.337 |          0.591 |         24.283 |          0.136 |
             memcpy (LI-PaRAD) |          87 |          3.464 |          3.467 |          3.472 |          3.467 |          0.052 |         23.370 |          0.012 |      -3.76%
