        ROUTINE IMPLEMENTATION |  BUF SIZE B |      RT MIN ns |      RT MED ns |      RT MAX ns |      RT AVG ns |     RT STDEV % |   BW AVG GiB/s | BW STDEV GiB/s |     SPEEDUP
             memcmp (LI-PaRAD) |          62 |          4.331 |          4.334 |          4.339 |          4.334 |          0.041 |         13.323 |          0.005 |     +10.55%
         memcmp (Arm OR 23.01) |          63 |          4.773 |          4.787 |          4.813 |          4.787 |          0.201 |         12.257 |          0.025 |
             memcmp (LI-PaRAD) |          63 |          4.332 |          4.334 |          4.339 |          4.334 |          0.040 |         13.538 |          0.005 |     +10.45%
         memcmp (Arm OR 23.01) |          64 |          4.774 |          4.789 |          4.819 |          4.788 |          0.211 |         12.450 |          0.026 |
             memcmp (LI-PaRAD) |          64 |          4.332 |          4.334 |          4.339 |          4.334 |          0.039 |         13.752 |          0.005 |     +10.46%
         memcmp (Arm OR 23.01) |          65 |          7.061 |          7.415 |          7.676 |          7.410 |          1.586 |          8.171 |          0.130 |
             memcmp (LI-PaRAD) |          65 |          5.873 |          5.937 |          5.973 |          5.932 |          0.393 |         10.205 |          0.040 |     +24.92%
         memcmp (Arm OR 23.01) |          66 |          7.130 |          7.413 |          7.647 |          7.405 |          1.516 |          8.303 |          0.126 |
             memcmp (LI-PaRAD) |          66 |          5.874 |          5.939 |          5.973 |          5.936 |          0.441 |         10.355 |          0.046 |     +24.74%
         memcmp (Arm OR 23.01) |          67 |          7.031 |          7.392 |          7.678 |          7.387 |          1.562 |          8.449 |          0.133 |
             memcmp (LI-PaRAD) |          67 |          5.873 |          5.937 |          5.993 |          5.934 |          0.426 |         10.516 |          0.045 |     +24.50%
         memcmp (Arm OR 23.01) |          68 |          7.095 |          7.413 |          7.619 |          7.390 |          1.527 |          8.572 |          0.132 |
             memcmp (LI-PaRAD) |          68 |          5.873 |          5.930 |          5.975 |          5.928 |          0.449 |         10.683 |          0.048 |     +24.65%
         memcmp (Arm OR 23.01) |          69 |          7.089 |          7.377 |          7.704 |          7.366 |          1.480 |          8.726 |          0.129 |
             memcmp (LI-PaRAD) |          69 |          5.873 |          5.940 |          6.000 |          5.936 |          0.453 |         10.826 |          0.049 |     +24.09%
         memcmp (Arm OR 23.01) |          70 |          7.104 |          7.427 |          7.692 |          7.426 |          1.691 |          8.781 |          0.149 |
             memcmp (LI-PaRAD) |          70 |          5.873 |          5.935 |          5.974 |          5.927 |          0.415 |         10.999 |          0.046 |     +25.29%
         memcmp (Arm OR 23.01) |          71 |          7.140 |          7.413 |          7.682 |          7.405 |          1.532 |          8.932 |          0.136 |
