ROUTINE IMPLEMENTATION|BUF SIZE B|RT MIN ns|RT MED ns|RT MAX ns|RT AVG ns|RT STDEV %|BW AVG GiB/s|BW STDEV GiB/s
strcpy (Arm OR 23.01)|71|10.071|26.291|26.632|20.732|36.76|3.863|1.852
strcpy (GNU libc 2.39)|71|4.504|4.508|20.52|8.982|80.005|11.43|5.152
strcpy (LI-PaRAD)|72|3.437|3.7|19.864|7.306|92.526|14.966|6.334
strcpy (Arm OR 23.01)|72|9.929|26.238|30.264|20.732|36.888|3.922|1.885
strcpy (GNU libc 2.39)|72|4.503|4.508|32.371|9.062|82.563|11.647|5.242
strcpy (LI-PaRAD)|73|3.464|3.738|19.864|7.315|92.135|15.093|6.372
strcpy (Arm OR 23.01)|73|10.075|26.242|26.587|20.622|37.28|4.006|1.921
strcpy (GNU libc 2.39)|73|4.504|4.51|20.521|9.064|79.706|11.709|5.337
strcpy (LI-PaRAD)|74|3.437|3.737|19.861|7.304|92.072|15.316|6.467
strcpy (Arm OR 23.01)|74|10.103|26.24|26.574|20.718|36.668|4.024|1.923
strcpy (GNU libc 2.39)|74|4.504|4.509|20.519|9.069|79.735|11.871|5.414
strcpy (LI-PaRAD)|75|3.45|3.722|19.86|7.314|92.383|15.547|6.572
strcpy (Arm OR 23.01)|75|10.05|26.259|26.546|20.632|37.405|4.12|1.984
strcpy (GNU libc 2.39)|75|4.505|4.51|24.51|9.064|79.944|12.032|5.48
strcpy (LI-PaRAD)|76|3.424|3.698|19.864|7.301|92.632|15.825|6.702
strcpy (Arm OR 23.01)|76|10.116|26.225|26.54|20.577|37.252|4.176|1.996
strcpy (GNU libc 2.39)|76|4.5|4.509|20.519|9.063|79.715|12.193|5.558
strcpy (LI-PaRAD)|77|3.464|3.746|19.858|7.311|92.345|15.967|6.756
strcpy (Arm OR 23.01)|77|10.079|26.253|26.541|20.754|36.738|4.186|2.009
strcpy (GNU libc 2.39)|77|4.505|4.509|20.523|9.104|79.932|12.342|5.642
strcpy (LI-PaRAD)|78|3.445|3.731|19.86|7.303|92.331|16.188|6.846
strcpy (Arm OR 23.01)|78|10.057|26.277|42.279|20.798|38.369|4.268|2.065
strcpy (GNU libc 2.39)|78|4.503|4.508|36.501|9.063|83.534|12.624|5.671
strcpy (LI-PaRAD)|79|3.484|3.735|19.861|7.337|92.039|16.267|6.859
strcpy (Arm OR 23.01)|79|10.084|26.213|26.607|20.617|37.303|4.337|2.082
strcpy (GNU libc 2.39)|79|4.482|4.488|24.49|8.884|80.693|12.86|5.745
strcpy (LI-PaRAD)|80|3.427|3.697|19.865|7.314|92.66|16.629|7.04
strcpy (Arm OR 23.01)|80|10.106|26.272|26.521|20.649|37.223|4.381|2.097
strcpy (GNU libc 2.39)|80|5.145|5.238|21.709|10.482|71.449|10.698|5.089
strcpy (LI-PaRAD)|81|3.459|3.74|19.861|7.47|91.578|16.599|7.185
strcpy (Arm OR 23.01)|81|10.049|26.253|26.554|20.639|37.29|4.442|2.131
strcpy (GNU libc 2.39)|81|5.147|5.225|21.259|10.354|72.003|10.946|5.141
strcpy (LI-PaRAD)|82|3.413|3.753|19.862|7.323|92.034|16.921|7.145
strcpy (Arm OR 23.01)|82|9.908|26.244|42.303|20.46|39.491|4.586|2.207
strcpy (GNU libc 2.39)|82|5.149|5.238|21.783|10.564|71.56|10.938|5.238
strcpy (LI-PaRAD)|83|3.42|3.771|19.86|7.499|91.058|16.85|7.273
strcpy (Arm OR 23.01)|83|10.127|26.302|26.625|20.816|36.708|4.499|2.161
strcpy (GNU libc 2.39)|83|5.135|5.218|21.763|10.465|71.36|11.128|5.305
strcpy (LI-PaRAD)|84|3.429|3.726|19.862|7.311|92.253|17.399|7.353
strcpy (Arm OR 23.01)|84|10.226|26.235|26.531|20.485|37.637|4.64|2.205
strcpy (GNU libc 2.39)|84|5.145|5.227|21.701|10.363|72.14|11.336|5.314
strcpy (LI-PaRAD)|85|3.439|3.755|19.855|7.331|91.938|17.503|7.383
strcpy (Arm OR 23.01)|85|10.006|26.229|26.545|20.778|36.776|4.62|2.224
strcpy (GNU libc 2.39)|85|5.149|5.236|21.253|10.402|72.037|11.448|5.385
strcpy (LI-PaRAD)|86|3.427|3.705|19.861|7.311|92.549|17.865|7.56
strcpy (Arm OR 23.01)|86|10.074|26.29|26.494|20.807|36.786|4.668|2.248
