ROUTINE IMPLEMENTATION|BUF SIZE B|RT MIN ns|RT MED ns|RT MAX ns|RT AVG ns|RT STDEV %|BW AVG GiB/s|BW STDEV GiB/s
strnlen (Arm OR 23.01)|99|14.25|14.254|14.261|14.254|0.013|6.468|0.001
strnlen (LI-PaRAD)|100|7.444|7.449|7.452|7.448|0.022|12.504|0.003
strnlen (GNU libc 2.39)|100|5.635|5.707|5.747|5.711|0.5|16.308|0.082
strnlen (Arm OR 23.01)|100|14.251|14.254|14.281|14.254|0.023|6.534|0.001
strnlen (LI-PaRAD)|101|7.357|7.425|7.45|7.422|0.342|12.674|0.043
strnlen (GNU libc 2.39)|101|5.624|5.707|5.751|5.71|0.565|16.474|0.093
strnlen (Arm OR 23.01)|101|14.249|14.254|14.268|14.254|0.018|6.599|0.001
strnlen (LI-PaRAD)|102|7.343|7.414|7.45|7.41|0.362|12.82|0.046
strnlen (GNU libc 2.39)|102|5.638|5.707|5.75|5.711|0.515|16.633|0.086
strnlen (Arm OR 23.01)|102|14.248|14.254|14.263|14.254|0.015|6.665|0.001
strnlen (LI-PaRAD)|103|7.444|7.449|7.454|7.448|0.024|12.879|0.003
strnlen (GNU libc 2.39)|103|5.626|5.71|5.751|5.709|0.56|16.802|0.094
strnlen (Arm OR 23.01)|103|14.25|14.253|14.259|14.254|0.012|6.73|0.001
strnlen (LI-PaRAD)|104|7.444|7.448|7.456|7.448|0.025|13.005|0.003
strnlen (GNU libc 2.39)|104|5.631|5.719|5.748|5.714|0.498|16.95|0.085
strnlen (Arm OR 23.01)|104|14.25|14.254|14.29|14.254|0.036|6.795|0.002
strnlen (LI-PaRAD)|105|7.444|7.449|7.457|7.448|0.026|13.129|0.003
strnlen (GNU libc 2.39)|105|5.626|5.714|5.749|5.711|0.514|17.124|0.088
strnlen (Arm OR 23.01)|105|14.251|14.254|14.258|14.254|0.012|6.86|0.001
strnlen (LI-PaRAD)|106|7.345|7.413|7.449|7.406|0.359|13.33|0.048
strnlen (GNU libc 2.39)|106|5.626|5.71|5.749|5.714|0.51|17.278|0.088
strnlen (Arm OR 23.01)|106|14.25|14.254|14.261|14.254|0.013|6.926|0.001
strnlen (LI-PaRAD)|107|7.444|7.448|7.453|7.448|0.023|13.38|0.003
strnlen (GNU libc 2.39)|107|5.637|5.723|5.748|5.717|0.458|17.431|0.08
strnlen (Arm OR 23.01)|107|14.25|14.254|14.26|14.254|0.014|6.991|0.001
strnlen (LI-PaRAD)|108|7.316|7.378|7.449|7.378|0.429|13.633|0.058
strnlen (GNU libc 2.39)|108|5.655|5.712|5.749|5.716|0.449|17.598|0.079
strnlen (Arm OR 23.01)|108|14.251|14.254|14.259|14.254|0.015|7.056|0.001
strnlen (LI-PaRAD)|109|7.345|7.416|7.45|7.418|0.39|13.686|0.054
strnlen (GNU libc 2.39)|109|5.628|5.708|5.749|5.71|0.561|17.777|0.1
strnlen (Arm OR 23.01)|109|14.251|14.254|14.257|14.254|0.011|7.122|0.001
strnlen (LI-PaRAD)|110|7.444|7.449|7.451|7.448|0.023|13.754|0.003
strnlen (GNU libc 2.39)|110|5.631|5.705|5.751|5.707|0.509|17.95|0.092
strnlen (Arm OR 23.01)|110|14.248|14.254|14.26|14.254|0.013|7.187|0.001
strnlen (LI-PaRAD)|111|7.343|7.416|7.45|7.415|0.389|13.942|0.054
strnlen (GNU libc 2.39)|111|5.625|5.718|5.749|5.716|0.528|18.087|0.096
strnlen (Arm OR 23.01)|111|14.25|14.254|14.287|14.254|0.026|7.252|0.002
strnlen (LI-PaRAD)|112|7.444|7.449|7.451|7.448|0.024|14.005|0.003
strnlen (GNU libc 2.39)|112|5.628|5.713|5.755|5.713|0.511|18.258|0.094
strnlen (Arm OR 23.01)|112|14.25|14.254|14.258|14.254|0.011|7.318|0.001
strnlen (LI-PaRAD)|113|7.443|7.448|7.456|7.448|0.027|14.13|0.004
strnlen (GNU libc 2.39)|113|6.27|6.299|6.406|6.306|0.52|16.688|0.086
strnlen (Arm OR 23.01)|113|14.25|14.254|14.264|14.254|0.014|7.383|0.001
strnlen (LI-PaRAD)|114|7.321|7.415|7.454|7.414|0.384|14.32|0.055
strnlen (GNU libc 2.39)|114|6.274|6.302|6.393|6.307|0.492|16.835|0.083
strnlen (Arm OR 23.01)|114|14.25|14.254|14.264|14.254|0.014|7.448|0.001
strnlen (LI-PaRAD)|115|7.444|7.449|7.452|7.448|0.022|14.38|0.003
strnlen (GNU libc 2.39)|115|6.27|6.294|6.433|6.303|0.536|16.993|0.09
strnlen (Arm OR 23.01)|115|14.248|14.254|14.282|14.254|0.025|7.514|0.002
strnlen (LI-PaRAD)|116|7.342|7.416|7.45|7.413|0.383|14.574|0.056
strnlen (GNU libc 2.39)|116|6.274|6.296|6.383|6.306|0.486|17.132|0.083
strnlen (Arm OR 23.01)|116|14.25|14.254|14.263|14.254|0.014|7.579|0.001
strnlen (LI-PaRAD)|117|7.339|7.414|7.453|7.412|0.374|14.701|0.055
strnlen (GNU libc 2.39)|117|6.274|6.32|6.411|6.319|0.533|17.243|0.092
strnlen (Arm OR 23.01)|117|14.248|14.254|14.259|14.254|0.014|7.645|0.001
strnlen (LI-PaRAD)|118|7.444|7.448|7.457|7.448|0.027|14.755|0.004
strnlen (GNU libc 2.39)|118|6.264|6.298|6.404|6.301|0.529|17.441|0.092
strnlen (Arm OR 23.01)|118|14.25|14.254|14.263|14.254|0.015|7.71|0.001
strnlen (LI-PaRAD)|119|7.323|7.413|7.455|7.407|0.376|14.962|0.056
strnlen (GNU libc 2.39)|119|6.267|6.286|6.38|6.297|0.475|17.599|0.083
strnlen (Arm OR 23.01)|119|14.25|14.254|14.267|14.254|0.017|7.775|0.001
strnlen (LI-PaRAD)|120|7.444|7.449|7.481|7.449|0.049|15.004|0.007
strnlen (GNU libc 2.39)|120|6.27|6.301|6.391|6.307|0.548|17.72|0.097
strnlen (Arm OR 23.01)|120|14.25|14.254|14.264|14.254|0.015|7.841|0.001
strnlen (LI-PaRAD)|121|7.444|7.449|7.456|7.448|0.026|15.13|0.004
strnlen (GNU libc 2.39)|121|6.27|6.315|6.423|6.315|0.547|17.845|0.097
strnlen (Arm OR 23.01)|121|14.25|14.254|14.264|14.254|0.015|7.906|0.001
strnlen (LI-PaRAD)|122|7.444|7.449|7.456|7.448|0.025|15.255|0.004
strnlen (GNU libc 2.39)|122|6.27|6.289|6.398|6.302|0.539|18.029|0.097
strnlen (Arm OR 23.01)|122|14.25|14.254|14.286|14.254|0.027|7.971|0.002
strnlen (LI-PaRAD)|123|7.443|7.448|7.452|7.448|0.024|15.38|0.004
strnlen (GNU libc 2.39)|123|6.27|6.302|6.394|6.31|0.561|18.155|0.101
strnlen (Arm OR 23.01)|123|14.251|14.254|14.264|14.254|0.014|8.037|0.001
strnlen (LI-PaRAD)|124|7.444|7.449|7.455|7.448|0.024|15.505|0.004
strnlen (GNU libc 2.39)|124|6.27|6.303|6.395|6.308|0.504|18.309|0.092
strnlen (Arm OR 23.01)|124|14.25|14.254|14.262|14.254|0.014|8.102|0.001
strnlen (LI-PaRAD)|125|7.443|7.447|7.456|7.447|0.026|15.633|0.004
strnlen (GNU libc 2.39)|125|6.27|6.328|6.428|6.327|0.586|18.4|0.108
strnlen (Arm OR 23.01)|125|14.251|14.254|14.264|14.254|0.016|8.167|0.001
strnlen (LI-PaRAD)|126|7.443|7.448|7.46|7.448|0.031|15.755|0.005
strnlen (GNU libc 2.39)|126|6.269|6.313|6.419|6.313|0.529|18.589|0.098
strnlen (Arm OR 23.01)|126|14.251|14.254|14.285|14.254|0.025|8.233|0.002
strnlen (LI-PaRAD)|127|7.444|7.449|7.454|7.448|0.025|15.88|0.004
strnlen (GNU libc 2.39)|127|6.27|6.314|6.412|6.313|0.565|18.737|0.106
strnlen (Arm OR 23.01)|127|14.25|14.253|14.258|14.253|0.012|8.298|0.001
strnlen (LI-PaRAD)|128|7.508|7.513|7.52|7.512|0.025|15.868|0.004
strnlen (GNU libc 2.39)|128|6.27|6.316|6.426|6.315|0.597|18.878|0.112
strnlen (Arm OR 23.01)|128|15.019|15.025|15.041|15.025|0.019|7.934|0.001
