ROUTINE IMPLEMENTATION|BUF SIZE B|RT MIN ns|RT MED ns|RT MAX ns|RT AVG ns|RT STDEV %|BW AVG GiB/s|BW STDEV GiB/s
strcmp (Arm OR 23.01)|48|9.61|25.727|26.072|19.525|40.08|2.835|1.376
strcmp (GNU libc 2.39)|48|7.005|7.067|35.05|14.182|57.351|4.387|2.194
strcmp (LI-PaRAD)|49|6.16|6.185|34.164|12.35|64.857|5.35|2.602
strcmp (Arm OR 23.01)|49|9.582|25.731|29.681|19.67|40.088|2.883|1.419
strcmp (GNU libc 2.39)|49|7.044|7.069|23.088|14.027|56.842|4.512|2.236
strcmp (LI-PaRAD)|50|6.159|6.18|22.197|12.349|63.394|5.443|2.665
strcmp (Arm OR 23.01)|50|9.588|25.705|29.867|19.634|39.908|2.938|1.435
strcmp (GNU libc 2.39)|50|7.009|7.063|23.09|14.136|56.309|4.569|2.288
strcmp (LI-PaRAD)|51|6.161|6.187|22.212|12.31|63.273|5.557|2.712
strcmp (Arm OR 23.01)|51|9.557|25.698|37.714|19.624|40.952|3.014|1.476
strcmp (GNU libc 2.39)|51|7.017|7.063|35.041|14.136|57.575|4.676|2.329
strcmp (LI-PaRAD)|52|6.161|6.172|22.193|12.346|63.401|5.663|2.772
strcmp (Arm OR 23.01)|52|9.555|25.682|26.023|19.509|39.813|3.07|1.493
strcmp (GNU libc 2.39)|52|7.015|7.057|23.09|14.019|56.899|4.794|2.378
strcmp (LI-PaRAD)|53|6.161|6.189|22.229|12.469|62.767|5.717|2.832
strcmp (Arm OR 23.01)|53|9.573|25.746|26.037|19.63|39.914|3.119|1.529
strcmp (GNU libc 2.39)|53|7.009|7.046|23.07|14.169|56.415|4.843|2.433
strcmp (LI-PaRAD)|54|6.16|6.189|22.214|12.312|63.26|5.882|2.87
strcmp (Arm OR 23.01)|54|9.566|25.713|26.056|19.608|39.74|3.172|1.545
strcmp (GNU libc 2.39)|54|7.011|7.042|23.053|13.931|56.875|4.995|2.462
strcmp (LI-PaRAD)|55|6.159|6.187|22.201|12.349|63.386|5.987|2.93
strcmp (Arm OR 23.01)|55|9.579|25.717|26.006|19.583|39.856|3.24|1.583
strcmp (GNU libc 2.39)|55|7.014|7.044|23.069|14.17|56.408|5.024|2.524
strcmp (LI-PaRAD)|56|6.16|6.196|22.2|12.356|63.353|6.09|2.98
strcmp (Arm OR 23.01)|56|9.703|25.902|30.049|19.875|39.346|3.241|1.585
strcmp (GNU libc 2.39)|56|7.192|7.228|23.242|14.35|55.702|5.006|2.486
strcmp (LI-PaRAD)|57|6.159|6.197|22.213|12.356|63.343|6.198|3.032
strcmp (Arm OR 23.01)|57|9.757|25.88|26.155|19.834|39.239|3.3|1.606
strcmp (GNU libc 2.39)|57|7.193|7.225|23.245|14.543|54.876|5.022|2.528
strcmp (LI-PaRAD)|58|6.159|6.197|22.234|12.357|63.37|6.308|3.087
strcmp (Arm OR 23.01)|58|9.78|25.883|26.166|19.761|39.678|3.38|1.645
strcmp (GNU libc 2.39)|58|7.164|7.211|23.216|14.492|55.26|5.143|2.587
strcmp (LI-PaRAD)|59|6.16|6.195|22.225|12.518|62.856|6.353|3.154
strcmp (Arm OR 23.01)|59|9.628|25.861|26.105|19.863|39.23|3.415|1.671
strcmp (GNU libc 2.39)|59|7.172|7.21|23.219|14.335|55.767|5.284|2.627
strcmp (LI-PaRAD)|60|6.16|6.195|22.23|12.239|63.489|6.554|3.169
strcmp (Arm OR 23.01)|60|9.694|25.871|26.103|19.912|39.215|3.465|1.698
strcmp (GNU libc 2.39)|60|7.167|7.21|23.221|14.493|55.268|5.321|2.677
strcmp (LI-PaRAD)|61|6.163|6.195|22.244|12.359|63.381|6.634|3.247
strcmp (Arm OR 23.01)|61|9.725|25.862|26.211|19.908|39.169|3.522|1.723
strcmp (GNU libc 2.39)|61|7.183|7.211|23.217|14.493|55.263|5.409|2.721
strcmp (LI-PaRAD)|62|6.16|6.197|22.233|12.28|63.118|6.753|3.286
strcmp (Arm OR 23.01)|62|9.771|25.895|34.081|20.004|39.919|3.575|1.753
strcmp (GNU libc 2.39)|62|7.183|7.212|23.218|14.453|55.177|5.502|2.76
strcmp (LI-PaRAD)|63|6.161|6.201|22.222|12.36|63.308|6.845|3.347
strcmp (Arm OR 23.01)|63|9.693|25.856|26.139|19.878|39.114|3.638|1.773
strcmp (GNU libc 2.39)|63|7.199|7.21|23.218|14.494|55.26|5.586|2.81
strcmp (LI-PaRAD)|64|7.959|23.963|24.002|16.043|50.124|4.962|2.512
strcmp (Arm OR 23.01)|64|13.917|30.149|34.055|28.139|18.735|2.253|0.729
strcmp (GNU libc 2.39)|64|7.933|19.959|23.994|15.882|50.26|4.993|2.497
strcmp (LI-PaRAD)|65|7.958|23.962|24.001|15.885|50.624|5.09|2.551
strcmp (Arm OR 23.01)|65|14.044|30.129|30.366|28.241|18.422|2.278|0.739
strcmp (GNU libc 2.39)|65|7.954|23.947|23.984|16.002|50.054|5.044|2.546
