ROUTINE IMPLEMENTATION|BUF SIZE B|RT MIN ns|RT MED ns|RT MAX ns|RT AVG ns|RT STDEV %|BW AVG GiB/s|BW STDEV GiB/s
strchr (GNU libc 2.39)|87|5.145|5.15|21.162|10.22|73.218|11.963|5.566
strchr (LI-PaRAD)|88|9.024|25.096|25.387|18.32|43.264|5.672|2.801
strchr (Arm OR 23.01)|88|14.638|30.64|30.646|29.33|14.826|2.911|0.793
strchr (GNU libc 2.39)|88|5.144|5.15|21.159|10.378|72.692|11.983|5.677
strchr (LI-PaRAD)|89|9.211|25.252|41.281|18.8|43.69|5.61|2.807
strchr (Arm OR 23.01)|89|14.638|30.64|30.657|29.168|15.717|2.973|0.846
strchr (GNU libc 2.39)|89|5.145|5.15|21.16|10.338|72.516|12.128|5.729
strchr (LI-PaRAD)|90|9.089|25.235|25.399|18.465|43.064|5.751|2.843
strchr (Arm OR 23.01)|90|14.63|30.64|34.64|29.208|15.8|3.004|0.857
strchr (GNU libc 2.39)|90|5.145|5.15|21.159|10.259|72.778|12.307|5.754
strchr (LI-PaRAD)|91|9.088|25.175|25.41|18.614|42.564|5.761|2.867
strchr (Arm OR 23.01)|91|14.638|30.64|30.647|29.324|14.824|3.01|0.82
strchr (GNU libc 2.39)|91|5.144|5.15|21.16|10.378|72.691|12.391|5.87
strchr (LI-PaRAD)|92|9.213|25.25|25.377|18.646|42.483|5.808|2.884
strchr (Arm OR 23.01)|92|14.575|30.639|30.647|29.129|15.894|3.08|0.88
strchr (GNU libc 2.39)|92|5.144|5.149|21.158|10.218|73.227|12.654|5.888
strchr (LI-PaRAD)|93|9.059|25.112|25.371|18.516|42.719|5.928|2.958
strchr (Arm OR 23.01)|93|14.577|30.64|30.65|29.204|15.692|3.103|0.886
strchr (GNU libc 2.39)|93|5.145|5.15|21.16|10.22|73.223|12.789|5.951
strchr (LI-PaRAD)|94|9.221|25.269|25.371|18.492|43.013|5.994|2.959
strchr (Arm OR 23.01)|94|14.599|30.64|30.646|29.206|15.682|3.136|0.894
strchr (GNU libc 2.39)|94|5.144|5.15|21.16|10.378|72.69|12.8|6.064
strchr (LI-PaRAD)|95|9.047|25.258|25.386|18.485|43.035|6.062|2.994
strchr (Arm OR 23.01)|95|14.637|30.64|46.641|29.526|15.81|3.128|0.865
strchr (GNU libc 2.39)|95|5.143|5.15|21.159|10.259|72.779|12.99|6.074
strchr (LI-PaRAD)|96|11.405|27.452|43.483|23.035|32.77|4.547|2.077
strchr (Arm OR 23.01)|96|30.711|34.746|50.753|37.432|15.999|2.437|0.307
strchr (GNU libc 2.39)|96|5.652|5.668|21.677|11.37|67.753|11.627|5.61
strchr (LI-PaRAD)|97|11.403|27.459|27.562|23.039|31.239|4.559|2.062
strchr (Arm OR 23.01)|97|34.706|34.742|50.764|37.429|16.075|2.463|0.308
strchr (GNU libc 2.39)|97|5.662|5.668|21.675|11.37|67.751|11.748|5.668
strchr (LI-PaRAD)|98|11.384|27.451|31.518|22.874|31.926|4.657|2.111
strchr (Arm OR 23.01)|98|34.701|34.74|50.771|37.432|16.077|2.488|0.312
strchr (GNU libc 2.39)|98|5.652|5.667|21.678|11.37|67.755|11.869|5.727
strchr (LI-PaRAD)|99|11.399|27.459|27.537|22.883|31.803|4.699|2.128
strchr (Arm OR 23.01)|99|34.696|34.741|50.757|37.588|16.37|2.505|0.322
strchr (GNU libc 2.39)|99|5.655|5.668|21.676|11.211|68.266|12.109|5.748
strchr (LI-PaRAD)|100|11.363|27.447|27.547|23.029|31.262|4.703|2.13
strchr (Arm OR 23.01)|100|34.693|34.744|50.774|37.43|16.077|2.539|0.318
strchr (GNU libc 2.39)|100|5.658|5.667|21.676|11.37|67.752|12.111|5.844
strchr (LI-PaRAD)|101|11.415|27.457|27.566|22.885|31.779|4.793|2.168
strchr (Arm OR 23.01)|101|34.702|34.743|50.768|37.434|16.08|2.564|0.321
strchr (GNU libc 2.39)|101|5.651|5.667|21.676|11.369|67.754|12.233|5.903
