        ROUTINE IMPLEMENTATION |  BUF SIZE B |      RT MIN ns |      RT MED ns |      RT MAX ns |      RT AVG ns |     RT STDEV % |   BW AVG GiB/s | BW STDEV GiB/s
      strnlen LI-PaRAD/EMOPASS |          41 |          4.236 |          4.237 |          4.247 |          4.237 |          0.038 |          9.011 |          0.003
-------------------------------------------------------------------------------------------------------------------------------------------------------------------
strnlen Arm optimized-routines |          42 |          6.929 |          6.935 |          6.938 |          6.934 |          0.037 |          5.641 |          0.002
         strnlen GNU libc 2.39 |          42 |          3.401 |          3.502 |          3.566 |          3.494 |          1.630 |         11.197 |          0.183
      strnlen LI-PaRAD/EMOPASS |          42 |          4.236 |          4.237 |          4.252 |          4.238 |          0.046 |          9.230 |          0.004
-------------------------------------------------------------------------------------------------------------------------------------------------------------------
strnlen Arm optimized-routines |          43 |          6.929 |          6.935 |          6.938 |          6.934 |          0.033 |          5.775 |          0.002
         strnlen GNU libc 2.39 |          43 |          3.402 |          3.492 |          3.567 |          3.486 |          1.411 |         11.489 |          0.162
      strnlen LI-PaRAD/EMOPASS |          43 |          4.236 |          4.237 |          4.242 |          4.237 |          0.034 |          9.451 |          0.003
-------------------------------------------------------------------------------------------------------------------------------------------------------------------
strnlen Arm optimized-routines |          44 |          6.929 |          6.935 |          6.938 |          6.934 |          0.029 |          5.910 |          0.002
         strnlen GNU libc 2.39 |          44 |          3.406 |          3.495 |          3.567 |          3.489 |          1.465 |         11.746 |          0.172
      strnlen LI-PaRAD/EMOPASS |          44 |          4.236 |          4.238 |          4.256 |          4.238 |          0.057 |          9.670 |          0.005
-------------------------------------------------------------------------------------------------------------------------------------------------------------------
strnlen Arm optimized-routines |          45 |          6.929 |          7.586 |          8.282 |          7.552 |          4.785 |          5.562 |          0.267
         strnlen GNU libc 2.39 |          45 |          3.406 |          3.504 |          3.567 |          3.489 |          1.458 |         12.013 |          0.175
      strnlen LI-PaRAD/EMOPASS |          45 |          4.236 |          4.237 |          4.242 |          4.237 |          0.033 |          9.890 |          0.003
-------------------------------------------------------------------------------------------------------------------------------------------------------------------
strnlen Arm optimized-routines |          46 |          6.929 |          7.581 |          8.282 |          7.561 |          4.751 |          5.679 |          0.269
         strnlen GNU libc 2.39 |          46 |          3.409 |          3.493 |          3.567 |          3.486 |          1.388 |         12.292 |          0.171
