        ROUTINE IMPLEMENTATION |  BUF SIZE B |      RT MIN ns |      RT MED ns |      RT MAX ns |      RT AVG ns |     RT STDEV % |   BW AVG GiB/s | BW STDEV GiB/s |     SPEEDUP
             memcmp (LI-PaRAD) |          67 |          5.874 |          5.928 |          6.036 |          5.925 |          0.687 |         10.532 |          0.072 |     -34.47%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
        memcmp (GNU libc 2.39) |          68 |          3.856 |          3.860 |          3.869 |          3.860 |          0.044 |         16.405 |          0.007 |
             memcmp (LI-PaRAD) |          68 |          5.871 |          5.877 |          5.990 |          5.892 |          0.437 |         10.750 |          0.047 |     -34.48%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
        memcmp (GNU libc 2.39) |          69 |          3.878 |          3.882 |          3.896 |          3.883 |          0.056 |         16.551 |          0.009 |
             memcmp (LI-PaRAD) |          69 |          5.871 |          5.888 |          5.984 |          5.900 |          0.492 |         10.892 |          0.053 |     -34.20%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
        memcmp (GNU libc 2.39) |          70 |          4.030 |          4.031 |          4.045 |          4.031 |          0.044 |         16.171 |          0.007 |
             memcmp (LI-PaRAD) |          70 |          5.871 |          5.877 |          5.959 |          5.889 |          0.368 |         11.070 |          0.041 |     -31.55%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
        memcmp (GNU libc 2.39) |          71 |          3.878 |          3.882 |          3.894 |          3.883 |          0.048 |         17.031 |          0.008 |
             memcmp (LI-PaRAD) |          71 |          5.871 |          5.879 |          5.980 |          5.893 |          0.413 |         11.220 |          0.046 |     -34.12%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
        memcmp (GNU libc 2.39) |          72 |          3.856 |          3.860 |          3.875 |          3.860 |          0.054 |         17.370 |          0.009 |
             memcmp (LI-PaRAD) |          72 |          5.870 |          5.875 |          5.886 |          5.875 |          0.031 |         11.413 |          0.004 |     -34.29%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
        memcmp (GNU libc 2.39) |          73 |          3.873 |          3.877 |          3.890 |          3.878 |          0.051 |         17.533 |          0.009 |
             memcmp (LI-PaRAD) |          73 |          5.871 |          5.876 |          5.888 |          5.875 |          0.033 |         11.571 |          0.004 |     -34.00%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
        memcmp (GNU libc 2.39) |          74 |          3.877 |          3.881 |          3.900 |          3.881 |          0.061 |         17.757 |          0.011 |
             memcmp (LI-PaRAD) |          74 |          5.871 |          5.875 |          5.895 |          5.876 |          0.052 |         11.730 |          0.006 |     -33.94%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
        memcmp (GNU libc 2.39) |          75 |          3.873 |          3.878 |          3.894 |          3.878 |          0.056 |         18.012 |          0.010 |
             memcmp (LI-PaRAD) |          75 |          5.871 |          5.875 |          5.888 |          5.875 |          0.031 |         11.889 |          0.004 |     -34.00%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
        memcmp (GNU libc 2.39) |          76 |          3.857 |          3.860 |          3.874 |          3.860 |          0.049 |         18.336 |          0.009 |
             memcmp (LI-PaRAD) |          76 |          5.871 |          5.876 |          5.885 |          5.875 |          0.027 |         12.047 |          0.003 |     -34.30%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
        memcmp (GNU libc 2.39) |          77 |          3.874 |          3.878 |          3.885 |          3.878 |          0.042 |         18.493 |          0.008 |
