ROUTINE IMPLEMENTATION|BUF SIZE B|RT MIN ns|RT MED ns|RT MAX ns|RT AVG ns|RT STDEV %|BW AVG GiB/s|BW STDEV GiB/s
strlen (GNU libc 2.34)|75|2.595|2.601|2.731|2.618|1.626|26.684|0.42
strlen (Arm OR 23.01)|75|6.922|7.123|7.231|7.07|1.118|9.88|0.111
strlen (LI-PaRAD)|76|2.729|2.732|2.738|2.732|0.053|25.91|0.014
strlen (GNU libc 2.34)|76|2.576|2.58|2.73|2.591|1.441|27.321|0.376
strlen (Arm OR 23.01)|76|6.923|7.025|7.198|7.014|0.827|10.092|0.083
strlen (LI-PaRAD)|77|2.729|2.732|2.737|2.732|0.044|26.25|0.011
strlen (GNU libc 2.34)|77|2.576|2.581|2.731|2.591|1.414|27.683|0.374
strlen (Arm OR 23.01)|77|6.923|7.026|7.29|7.021|0.911|10.215|0.092
strlen (LI-PaRAD)|78|2.729|2.732|2.737|2.732|0.049|26.592|0.013
strlen (GNU libc 2.34)|78|2.576|2.58|2.675|2.582|0.388|28.136|0.106
strlen (Arm OR 23.01)|78|6.923|7.027|7.149|7.016|0.725|10.355|0.075
strlen (LI-PaRAD)|79|2.73|2.732|2.737|2.732|0.042|26.929|0.011
strlen (GNU libc 2.34)|79|2.576|2.58|2.73|2.585|0.967|28.468|0.262
strlen (Arm OR 23.01)|79|6.923|7.031|7.225|7.031|0.878|10.465|0.091
strlen (LI-PaRAD)|80|3.033|3.036|3.041|3.036|0.036|24.544|0.009
strlen (GNU libc 2.34)|80|2.659|2.666|2.685|2.667|0.196|27.933|0.055
strlen (Arm OR 23.01)|80|7.223|7.225|7.229|7.225|0.013|10.312|0.001
strlen (LI-PaRAD)|81|3.035|3.036|3.042|3.036|0.028|24.847|0.007
strlen (GNU libc 2.34)|81|2.657|2.668|2.733|2.671|0.526|28.249|0.146
strlen (Arm OR 23.01)|81|7.223|7.225|7.237|7.225|0.022|10.441|0.002
strlen (LI-PaRAD)|82|3.034|3.036|3.041|3.036|0.031|25.155|0.008
strlen (GNU libc 2.34)|82|2.659|2.669|2.739|2.672|0.577|28.577|0.162
strlen (Arm OR 23.01)|82|7.223|7.225|7.229|7.225|0.012|10.57|0.001
strlen (LI-PaRAD)|83|3.033|3.036|3.041|3.036|0.036|25.463|0.009
strlen (GNU libc 2.34)|83|2.659|2.668|2.712|2.669|0.289|28.965|0.083
strlen (Arm OR 23.01)|83|7.223|7.225|7.231|7.225|0.016|10.699|0.002
strlen (LI-PaRAD)|84|3.035|3.036|3.041|3.036|0.03|25.768|0.008
strlen (GNU libc 2.34)|84|2.633|2.645|2.671|2.646|0.294|29.565|0.087
strlen (Arm OR 23.01)|84|7.223|7.225|7.235|7.225|0.018|10.828|0.002
strlen (LI-PaRAD)|85|3.034|3.036|3.04|3.036|0.028|26.076|0.007
strlen (GNU libc 2.34)|85|2.632|2.646|2.73|2.648|0.585|29.896|0.171
strlen (Arm OR 23.01)|85|7.223|7.225|7.235|7.225|0.02|10.957|0.002
strlen (LI-PaRAD)|86|3.033|3.036|3.041|3.036|0.033|26.384|0.009
strlen (GNU libc 2.34)|86|2.633|2.645|2.672|2.646|0.325|30.265|0.098
strlen (Arm OR 23.01)|86|7.223|7.225|7.231|7.225|0.017|11.086|0.002
strlen (LI-PaRAD)|87|3.035|3.036|3.04|3.036|0.025|26.689|0.007
strlen (GNU libc 2.34)|87|2.633|2.646|2.674|2.648|0.304|30.602|0.093
strlen (Arm OR 23.01)|87|7.223|7.225|7.229|7.225|0.016|11.215|0.002
strlen (LI-PaRAD)|88|3.033|3.036|3.041|3.036|0.031|26.998|0.008
strlen (GNU libc 2.34)|88|2.658|2.668|2.734|2.671|0.505|30.69|0.152
strlen (Arm OR 23.01)|88|7.222|7.225|7.229|7.225|0.014|11.344|0.002
strlen (LI-PaRAD)|89|3.035|3.035|3.045|3.036|0.036|27.304|0.01
strlen (GNU libc 2.34)|89|2.635|2.648|2.671|2.648|0.273|31.298|0.085
strlen (Arm OR 23.01)|89|7.223|7.225|7.23|7.225|0.016|11.473|0.002
strlen (LI-PaRAD)|90|3.033|3.035|3.041|3.035|0.042|27.614|0.012
strlen (GNU libc 2.34)|90|2.635|2.646|2.679|2.648|0.347|31.657|0.109
strlen (Arm OR 23.01)|90|7.223|7.225|7.228|7.225|0.015|11.602|0.002
strlen (LI-PaRAD)|91|3.032|3.035|3.04|3.035|0.038|27.921|0.01
strlen (GNU libc 2.34)|91|2.658|2.668|2.732|2.672|0.6|31.721|0.187
strlen (Arm OR 23.01)|91|7.223|7.225|7.228|7.225|0.014|11.731|0.002
strlen (LI-PaRAD)|92|3.034|3.036|3.04|3.036|0.035|28.224|0.01
strlen (GNU libc 2.34)|92|2.657|2.667|2.689|2.668|0.248|32.112|0.08
strlen (Arm OR 23.01)|92|7.223|7.225|7.229|7.225|0.013|11.859|0.002
strlen (LI-PaRAD)|93|3.035|3.036|3.043|3.036|0.04|28.53|0.011
strlen (GNU libc 2.34)|93|2.632|2.645|2.675|2.646|0.304|32.737|0.099
strlen (Arm OR 23.01)|93|7.224|7.225|7.235|7.226|0.02|11.987|0.002
strlen (LI-PaRAD)|94|3.033|3.035|3.037|3.035|0.037|28.843|0.011
strlen (GNU libc 2.34)|94|2.632|2.648|2.683|2.649|0.324|33.045|0.107
strlen (Arm OR 23.01)|94|7.223|7.225|7.227|7.225|0.009|12.117|0.001
strlen (LI-PaRAD)|95|3.035|3.036|3.037|3.036|0.021|29.144|0.006
strlen (GNU libc 2.34)|95|2.656|2.668|2.692|2.669|0.265|33.154|0.088
strlen (Arm OR 23.01)|95|7.224|7.226|7.233|7.226|0.017|12.245|0.002
strlen (LI-PaRAD)|96|3.336|3.338|9.613|3.401|18.359|26.607|1.739
strlen (GNU libc 2.34)|96|2.879|2.885|3.034|2.891|0.885|30.928|0.262
strlen (Arm OR 23.01)|96|8.277|8.317|8.58|8.342|0.924|10.718|0.098
strlen (LI-PaRAD)|97|3.335|3.336|3.342|3.336|0.035|27.077|0.009
strlen (GNU libc 2.34)|97|2.866|2.873|3.033|2.882|1.15|31.345|0.346
strlen (Arm OR 23.01)|97|8.277|8.313|8.579|8.333|0.889|10.842|0.095
strlen (LI-PaRAD)|98|3.337|3.338|3.343|3.339|0.027|27.338|0.007
strlen (GNU libc 2.34)|98|2.866|2.876|3.033|2.896|1.75|31.522|0.532
strlen (Arm OR 23.01)|98|8.277|8.302|8.555|8.324|0.762|10.965|0.082
strlen (LI-PaRAD)|99|3.338|3.339|3.34|3.339|0.019|27.614|0.005
strlen (GNU libc 2.34)|99|2.879|2.885|3.041|2.898|1.357|31.818|0.415
strlen (Arm OR 23.01)|99|8.276|8.3|8.579|8.333|0.923|11.066|0.101
strlen (LI-PaRAD)|100|3.337|3.338|3.343|3.338|0.029|27.897|0.008
strlen (GNU libc 2.34)|100|2.879|2.886|3.034|2.902|1.492|32.098|0.462
strlen (Arm OR 23.01)|100|8.276|8.32|8.57|8.34|0.872|11.168|0.096
strlen (LI-PaRAD)|101|3.335|3.338|3.344|3.338|0.037|28.178|0.01
